"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"394","Slc15a4",0.482077922077922,0.0114094918375951,-1.05266173534205
"395","BC005537",0.720130081300813,0.0115653162756169,-0.473670562364602
"396","Ube2c",0.146666666666667,0.0115653162756169,-2.76938707185858
"397","S100a8",2.28559254327563,0.0117095321696429,1.19256823461548
"398","Myadm",0.660645161290323,0.011798023019091,-0.598052500161599
"399","Anp32b",0.74229718875502,0.0118128439009499,-0.429931189842997
"400","Mllt6",3.12888888888889,0.0118128439009499,1.64565042742026
"401","Chka",3.68484848484849,0.0118128439009499,1.88160529919777
"402","Cybb",0.765556733828208,0.0118128439009499,-0.385418798051027
"403","Ctsh",0.722201834862385,0.0119095936094131,-0.469526009212412
"404","Cd81",1.711966873706,0.0120267971559825,0.775654786083424
"405","Zc3h12d",0.24,0.0120267971559825,-2.05889368905357
"406","Fam89b",0.600701754385965,0.0120267971559825,-0.735279217538319
"407","Slc35c1",0.435649122807018,0.0120267971559825,-1.1987614566397
"408","Snrpe",0.826666666666667,0.0122350321190952,-0.274622380109005
"409","Gnas",0.764970414201183,0.0122361020160178,-0.386524143305115
"410","Rap1b",1.38136789056875,0.0123536550169296,0.466097594191738
"411","Atp6v0c",1.28805031446541,0.0128925229571396,0.365188949828284
"412","Osm",0.726570048309179,0.013055867888485,-0.46082620070905
"413","Slc7a11",2.17396825396825,0.013055867888485,1.1203308731265
"414","Pkm",0.770328192961645,0.0132350408805491,-0.376454867934418
"415","Gpx1",0.834469569130386,0.0132350408805491,-0.261068655563329
"416","D830025C05Rik",0.23953216374269,0.0134583718560967,-2.06170870466062
"417","Nampt",0.500411522633745,0.0136752802745426,-0.998813085049557
"418","Mef2c",0.63479674796748,0.0143442545873997,-0.655633357551078
"419","Naa38",0.56083857442348,0.0145008261624834,-0.834342513699354
"420","C1qa",1.68046065259117,0.0147413818016184,0.748856762832664
"421","Lst1",0.735632183908046,0.0154838125258193,-0.442943495848728
"422","Actr2",0.793224318658281,0.0158744742894684,-0.334199186521447
"423","Plaur",1.46845700824499,0.0158767081043579,0.554301028754575
"424","D8Ertd738e",0.779636363636364,0.0158772547824356,-0.359126712841611
"425","Sdc4",18.24,0.0159641835671824,4.18903382439002
"426","Arpc1b",0.828611829625797,0.0159641835671824,-0.271231677876243
"427","Phf20l1",0.685209713024282,0.0159641835671824,-0.545382492746471
"428","St7",3.47151515151515,0.0159641835671824,1.79556546813108
"429","Nadk",0.749037037037037,0.0159949607670048,-0.416891038648453
"430","Nars",0.76301703163017,0.0166238021019771,-0.390212834453838
"431","Tep1",0.479179487179487,0.0167766377562096,-1.06136194464432
"432","Oaz1",0.825913664394677,0.0168466032596929,-0.27593711525179
"433","Dusp1",1.1539871260886,0.0170964590645532,0.206627129328513
"434","Atg7",0.561595441595442,0.0171312109651467,-0.832396869384383
"435","Zfand5",1.38039215686274,0.0173257070333,0.465078181778434
"436","Gnpda1",0.491313131313131,0.017496713104998,-1.02528529641075
"437","Ywhah",0.692244897959184,0.0176199954301433,-0.530645579326733
"438","Dnah2",15.5733333333333,0.01786995000497,3.96100586838413
"439","Vps13c",0.590259067357513,0.0179137870556401,-0.760579796076407
"440","Atg4c",0.36,0.0183928022101769,-1.47393118833241
"441","Prkar2b",0.235789473684211,0.0183928022101769,-2.0844287811607
"442","Tiam1",0.463133903133903,0.0185561749347408,-1.11049872330712
"443","Mir22hg",2.08720720720721,0.0190182360141549,1.06157383095838
"444","Gsdme",0.409369369369369,0.0190182360141549,-1.28852493662015
"445","Map3k8",1.73609195402299,0.0193401158289116,0.795843363738389
"446","Saa3",6.37451082251082,0.0193401158289116,2.67231463436115
"447","Stk24",1.3800651465798,0.0198382279372673,0.464736371662309
"448","Zfp35",0.196036036036036,0.0198382279372673,-2.35080921487449
"449","Cycs",0.736701268742791,0.0198613944310603,-0.4408483676593
"450","Adora2a",5.7837037037037,0.0201365951231638,2.53199364562469
"451","Rfx2",0.138039215686275,0.0201552467099345,-2.85684991310892
"452","Ptprc",0.760273470068368,0.0202790682445269,-0.395409646138889
"453","Atox1",1.24486274509804,0.020951075988283,0.315986683753294
"454","Cd52",0.7859861373661,0.0211950625377868,-0.347424227352016
"455","Pld4",0.785767350928641,0.0218338374503259,-0.347825870628427
"456","Klf2",0.69721283370071,0.0219653182726873,-0.520328969276369
"457","Ogdh",0.647111111111111,0.0220683303407548,-0.627914645905703
"458","Ywhab",0.755162241887906,0.0229255235185921,-0.405141463136343
"459","Pla2g4a",0.464592592592593,0.0229615437336419,-1.10596194271035
"460","Tgtp2",0.113777777777778,0.0230934797140403,-3.1357092861044
"461","Cib1",0.616936936936937,0.0235636687500598,-0.696805069723684
"462","Smpdl3b",1.78448637316562,0.024108128390235,0.835508884608317
"463","Ly6i",1.80118143459916,0.0245669783484766,0.848943512511604
"464","Fosb",0.5376,0.0247033272743967,-0.895394956770689
"465","1700025G04Rik",0.181010101010101,0.0247792917531247,-2.46585788779673
"466","Sec11c",0.710766747376917,0.0250837202137255,-0.492551907213228
"467","Gm2000",2.03540983606557,0.0252544425152156,1.02531931484951
"468","Bmyc",0.394261603375527,0.0257895451572997,-1.34277487979297
"469","Tppp3",0.501369248035915,0.0260214412155803,-0.996054585086994
"470","Ifi205",0.15847619047619,0.0260214412155803,-2.65766198929976
"471","Pcyt1a",0.435649122807018,0.0263517210279526,-1.1987614566397
"472","Sap30",0.710492753623188,0.0264720363217633,-0.4931081595153
"473","Ralb",0.62697965571205,0.0264720363217633,-0.673509463789101
"474","Iqgap2",0.433837535014006,0.0265246060123915,-1.20477321652923
"475","Ddx41",0.464093567251462,0.0266931187436422,-1.10751239427375
"476","Steap3",0.0474074074074074,0.0267117476230529,-4.39874369193819
"477","Gm33973",0.0474074074074074,0.0267117476230529,-4.39874369193819
"478","S100a10",0.561915621436716,0.0279038086794518,-0.831574586637194
"479","Plxnb2",0.647084870848708,0.0280228736264703,-0.627973148168071
"480","Lmnb1",2.56627450980392,0.0280275004672246,1.35967550119553
"481","Parp10",0.349866666666667,0.0280275004672246,-1.51512287565252
"482","Clec2d",0.620444444444444,0.028104773113104,-0.688626059894748
"483","Limd1",0.651228070175439,0.0283233920436466,-0.618765208811893
"484","Rps27rt",1.40929292929293,0.028605230124151,0.494971514922593
"485","Rrad",Inf,0.0286248575531703,9
"486","Slc35c2",0.546133333333333,0.0286774185155608,-0.872674880270606
"487","Glmp",0.657777777777778,0.0290396664484773,-0.604327825588087
"488","Csf2rb",1.44105960264901,0.0290478710891446,0.527130007037901
"489","H2afv",0.651925465838509,0.0290478710891446,-0.617221063271259
"490","Dpep2",1.55038759689922,0.0290868723090372,0.632628934351466
"491","Stard7",2.97195402298851,0.0296887056800311,1.57141179712834
"492","Amz1",0.208979591836735,0.0301155835326067,-2.25856603388993
"493","Pigs",0.591827956989247,0.0305654444516623,-0.756750246180659
"494","Glipr1",0.581079365079365,0.0306812695550344,-0.783192871383614
"495","Glul",1.60340943683409,0.0314017210370604,0.681142870324568
"496","Atp5j",0.772871972318339,0.0317567828687931,-0.371698646065751
"497","Exoc6",0.528440366972477,0.0317819424219178,-0.920187418221977
"498","Tbc1d5",0.518918918918919,0.0317819424219178,-0.946418959795156
"499","Sdc3",0.80957264957265,0.0318996742835039,-0.304767543729179
"500","Hsd17b10",0.568888888888889,0.032072528207231,-0.813781191217037
"501","Mvb12a",0.551779448621554,0.0321903846122539,-0.857836371294972
"502","B4galt6",2.37333333333333,0.0324054739147607,1.24691474047051
"503","Glipr2",0.526471734892788,0.0327475450812387,-0.925572016674592
"504","Pdrg1",0.373333333333333,0.0330337671291314,-1.42146376843828
"505","F10",1.51238095238095,0.0330337671291314,0.59682158458947
"506","Mrpl58",0.555294117647059,0.0332660651494058,-0.848675981663222
"507","Cd69",0.337777777777778,0.0332870036234403,-1.56585367777345
"508","Tap1",0.64361581920904,0.0339395947477327,-0.635728308891323
"509","Tnfsf13",0.670131826741996,0.0341272696997403,-0.577483167855371
"510","Slfn4",0.40156862745098,0.034197734277053,-1.31628153174622
"511","Uqcr11",0.822373393801965,0.0342935377182548,-0.282134505028338
"512","Hist1h1d",0.485228758169935,0.0344494896168163,-1.0432630373398
"513","Papola",0.656021080368906,0.0349222264264463,-0.608185920204
"514","Arpc5",0.807828229496656,0.0358242027405522,-0.307879533095891
"515","Pik3ip1",5.64148148148148,0.0364001494644521,2.49607407136975
"516","Dync1h1",0.648963585434174,0.0365512464413879,-0.623790566720618
"517","Stag2",0.673601953601954,0.0371359275918353,-0.570031772326634
"518","Slfn2",0.84191403081914,0.0379285827169188,-0.248255169960291
"519","Kdm7a",0.733075933075933,0.0382140177025553,-0.447965452328675
"520","Lgals3bp",0.598709677419355,0.0382391200255997,-0.740071505034027
"521","Eif4g2",1.06180814354727,0.0382391200255997,0.0865231113795259
"522","Srsf5",1.31282051282051,0.0383336162915868,0.392669686250386
"523","Psmb1",0.816566466265865,0.0396762887912606,-0.29235777291003
"524","Atp5h",0.79149063670412,0.0399153386222804,-0.337355811436383
"525","Mrpl4",0.557511111111111,0.040105488100054,-0.842927536876554
"526","Mapk3",0.66117048346056,0.040105488100054,-0.596905774848155
"527","Ifit1bl1",0.0898245614035088,0.0404344919995835,-3.47674620393947
"528","Bcl2a1b",1.595,0.0404584211389321,0.673556423990145
"529","Tcof1",0.620396396396396,0.040600801046197,-0.68873778845557
"530","Capn15",0.369777777777778,0.0407572095073125,-1.43526956796331
"531","Psma4",0.727696793002915,0.041337849475595,-0.458590642197927
"532","AI662270",0.685354330708661,0.0418258960367057,-0.545078035296552
"533","Trim30a",0.662661782661783,0.0419107644792357,-0.593655376852533
"534","Itm2b",0.814039965247611,0.0427904032507091,-0.296828469622912
"535","Pecam1",2.03851851851852,0.0430613699667405,1.02752106276391
"536","Pfn1",0.887266405910474,0.0432742810007504,-0.172560749346582
"537","H2-Eb1",0.0775757575757576,0.0432742810007504,-3.68825030913318
"538","Oasl1",0.279272727272727,0.0435578299418239,-1.84025340257823
"539","Rps27",1.19766081871345,0.0441315504645854,0.26021939022674
"540","Mrpl34",0.647565011820331,0.0443039641591024,-0.626903056493527
"541","Wdfy4",0.564409448818898,0.0453261026831607,-0.825185954489286
"542","Kctd10",0.634018691588785,0.0453261026831607,-0.657402721612673
"543","Txn1",1.40620533695161,0.0455733023056663,0.491807275044919
"544","Cited2",0.631615720524017,0.0456046920085638,-0.662881015456482
"545","Svip",0.454193548387097,0.0458502027308562,-1.1386208815243
"546","Fmnl2",12.9422222222222,0.0461166802400111,3.69401344898166
"547","Vopp1",2.68387096774194,0.0468758332661795,1.42431531286686
"548","Gpr141",0.794783454987835,0.0469018430281712,-0.3313662545789
"549","Ahsa1",0.552328767123288,0.0469018430281712,-0.856400825154825
"550","Lats2",0.697167755991285,0.0469740108542237,-0.520422248526446
"551","Cd47",1.20269803921569,0.047319297718251,0.266274471267845
"552","Olfm1",0.414814814814815,0.0477167009506372,-1.26946067499323
"553","Klra2",0.703030303030303,0.048501916985971,-0.508341219118244
"554","Bad",0.499809523809524,0.048501916985971,-1.00054970282276
"555","Ifitm2",1.15282212609778,0.0486496798075868,0.205169930515312
"556","Lyl1",0.646409155937053,0.0496900437530523,-0.629480461878981
