"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"5507","Samm50",0.892680758318002,0.00672431335357134,-0.16378376582999
"5508","Anln",2.91201370929072,0.00672445997465313,1.54201714752809
"5509","Btbd17",0.397611067291053,0.00676306822306697,-1.33057018078469
"5510","Ldlrap1",0.831131153094737,0.00676994291741806,-0.266851941610705
"5511","F630028O10Rik",1.90787105091461,0.00680315126002586,0.931963665844099
"5512","Eif3e",0.927715773371726,0.00680315126002586,-0.108245223968861
"5513","Gm3558",1.2096836969752,0.00680319673569304,0.274629866954771
"5514","Txnrd1",1.19523861993617,0.00682660775182647,0.257298669613814
"5515","Cd82",0.89893865121701,0.00684438526902624,-0.153705433658264
"5516","Arhgap27os1",0.525304433832835,0.00685569012312964,-0.928774333273762
"5517","Itgb3",0.842411636605859,0.00687127382646111,-0.247402729799119
"5518","C530005A16Rik",0.441615194975746,0.0068879692525619,-1.17913828205794
"5519","Dock6",1.8810307597316,0.00689008364043983,0.911523440859725
"5520","Kansl3",1.18354681030133,0.00689296742512207,0.243116767039219
"5521","Siglecg",0.691326408996421,0.00689910354400204,-0.532561056555389
"5522","Fadd",0.765670115569353,0.00691576532535871,-0.385205145480815
"5523","Acvr2a",0.815094706993883,0.00693851561740016,-0.294960397050031
"5524","Ppp2r3d",0.83947947363243,0.00694805501027476,-0.252433045068404
"5525","Tgif2",0.779860677889967,0.0069663798515057,-0.35871168536174
"5526","Hars2",0.780999845403641,0.00697802466316424,-0.356605832096833
"5527","Coro2a",1.20793778918468,0.00698365771124475,0.272546155370044
"5528","Ap2b1",0.906844478052142,0.00698365771124475,-0.141072942128474
"5529","Plagl2",0.865000980727388,0.00701145346418698,-0.209226326427321
"5530","Prkacb",0.886871302750848,0.00701162337590352,-0.173203330106432
"5531","Efemp2",0.704103327719757,0.0070198436382106,-0.506140933851145
"5532","Adck5",0.761987166951395,0.00704924494554304,-0.392161394191711
"5533","Rmst",0.266484013184429,0.00705486219224201,-1.90787910896241
"5534","Wwp2",1.16568691049171,0.00706368021331651,0.221180350000545
"5535","Thop1",0.675300618206156,0.00706446705581211,-0.566398216653647
"5536","Rsph3a",0.634890198742186,0.00707032358959572,-0.655420988715077
"5537","Optn",1.60888475375768,0.00719940828914256,0.686060987878006
"5538","Gm20703",1.36844936863929,0.00719940828914256,0.452542057308421
"5539","Gpatch8",0.932877815858903,0.00720336350068946,-0.100239959145537
"5540","Trim21",0.752470957260545,0.00721143447380365,-0.410292194908402
"5541","Gphn",0.77765044009736,0.00721955867938423,-0.362806296573462
"5542","Eif3b",0.88500993669126,0.00724343047532482,-0.176234441347405
"5543","Uimc1",0.881209716371504,0.00728327813949049,-0.182442692354578
"5544","Rpl10-ps3",1.19155963002723,0.0073493672858887,0.252851151101797
"5545","Nop2",0.831257728087468,0.00735497464623648,-0.266632246788712
"5546","Man2b1",0.967913867894377,0.00735497924038746,-0.0470494233072961
"5547","4921516A02Rik",2.59821912854818,0.00741854487282612,1.37752310989984
"5548","Zfp758",0.813377636220899,0.00744341582792801,-0.29800277037297
"5549","Slf2",0.891580497800277,0.0075099364969804,-0.165563035080344
"5550","A230059L01Rik",0.61899514774221,0.00751826084959922,-0.691999994584637
"5551","Scaf1",0.882535728555134,0.00751903157949519,-0.180273409290044
"5552","Fastkd1",0.79349253360872,0.00752354682673712,-0.333711446844361
"5553","Gas5",1.07043743601289,0.00752414403263559,0.0982004768148461
"5554","Slc39a7",0.885920734402418,0.0075564602015501,-0.174750471953861
"5555","Zfp407",0.831558123485378,0.00755917741176452,-0.266110987678541
"5556","Spg21",0.887481589976008,0.00759756521504475,-0.172210902510338
"5557","Trp53rka",0.836576642407151,0.00759756521504475,-0.257430377031874
"5558","Nampt",0.825267888147244,0.00759756521504475,-0.277065589871389
"5559","Sh3bp1",0.891035551839605,0.00760606267845033,-0.166445099235061
"5560","Zfp667",0.634510125532954,0.00761733089591207,-0.656284908063502
"5561","Fam71a",1.3104568834565,0.00762169404910016,0.390069887014829
"5562","Itpkc",0.719886189804192,0.00766768638376378,-0.474159252753892
"5563","Ube2j2",0.886633774340568,0.00767274735057224,-0.173589775080351
"5564","D330023K18Rik",0.791271316124487,0.00771753290477667,-0.337755634939925
"5565","Tnni2",0.806213226239506,0.00775470779158919,-0.310766643534608
"5566","Lyz2",1.02148306216098,0.00776291243798868,0.0306652820555244
"5567","Dhrs4",0.786930334883925,0.00779329218752959,-0.345692171945087
"5568","Bud13",0.776942703349596,0.00786034816530565,-0.36411988575414
"5569","Rabl6",0.887684881439589,0.00789272941636886,-0.171880468613159
"5570","Mex3a",0.571057029818276,0.00790027262916522,-0.808293264312366
"5571","Gm4890",0.678505434699337,0.00791483041714564,-0.559567723484381
"5572","Alg11",0.839990879245173,0.00793223546974509,-0.251554431923579
"5573","9530068E07Rik",0.902164647271579,0.00793732918445383,-0.148537341977161
"5574","Rab6a",0.896307388017473,0.00801932190059523,-0.157934506447833
"5575","Kcnj9",0.594878453674331,0.00801932190059523,-0.74933316965059
"5576","Nudcd3",0.941695975641277,0.00801932190059523,-0.0866667306223894
"5577","Aplf",0.579758086296988,0.00803361362901367,-0.78647705758537
"5578","Sema4c",1.16875177787841,0.00806633736512563,0.224968559596565
"5579","Bmi1",0.821610869283012,0.00808465954211039,-0.283472827353729
"5580","Cln3",0.930522364003969,0.00808511893398361,-0.103887270718036
"5581","Riox1",0.832829835144064,0.00810664426643644,-0.263906342480347
"5582","Anxa1",2.02692762770941,0.00812048499439468,1.01929457770036
"5583","Zfp385c",0.495830894587977,0.00813698138821025,-1.01207992818189
"5584","Zscan29",0.815186843124095,0.00815413302856392,-0.294797327869403
"5585","Elk4",1.14507621026305,0.0081993251593624,0.19544361972807
"5586","Hint2",0.881904720913443,0.00825448018019913,-0.181305296350346
"5587","Pnma2",0.291607085134476,0.00825448018019913,-1.77790232184736
